FID,FID_1,OBJECTID,Id,gridcode,area,perimeter,iso,ORIG_FID,FID_2,MUNI_NUM,MUNI_NAME,MUNI_TYPE,MUNI_NAME_,GOVT_JURIS,COUNTY_NAM,STATE_NAME,STATE_ABBR,FIPS_STATE,FIPS_COUNT,FIPS_MUNI,FIPS_CODE_,SHAPE_AREA,SHAPE_LEN
2853,2020,9954,9954,1,900,120,0.785398163000000,2020,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2854,2036,9994,9994,1,900,120,0.785398163000000,2036,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2855,2113,10282,10282,1,100092,1634,0.471091347000000,2113,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2856,2149,10434,10434,1,6693,386,0.564489775000000,2149,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2857,2157,10464,10464,1,3887,276,0.641218790000000,2157,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2858,2169,10525,10525,1,2700,240,0.589048623000000,2169,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2859,2185,10576,10576,1,1256,163,0.594051771000000,2185,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2860,2186,10582,10582,1,721545,6438,0.218761726000000,2186,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2861,2194,10616,10616,1,900,120,0.785398163000000,2194,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2862,2204,10662,10662,1,900,120,0.785398163000000,2204,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2863,2205,10664,10664,1,4219,335,0.472421632000000,2205,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2864,2206,10666,10666,1,5197,334,0.585422820000000,2206,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2865,2243,10786,10786,1,43299,1256,0.344912117000000,2243,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2866,2253,10829,10829,1,67811,1330,0.481733370000000,2253,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2867,2258,10867,10867,1,10876,431,0.735740262000000,2258,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2868,2259,10869,10869,1,20575,679,0.560802782000000,2259,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2869,2260,10870,10870,1,109762,2046,0.329496357000000,2260,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2870,2275,10910,10910,1,1800,180,0.698131701000000,2275,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2871,2276,10911,10911,1,576,112,0.577027222000000,2276,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2872,2277,10915,10915,1,1215,170,0.528309353000000,2277,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2873,2295,10988,10988,1,900,120,0.785398163000000,2295,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2874,2302,11025,11025,1,3600,300,0.502654825000000,2302,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2875,2303,11027,11027,1,3700,320,0.454058313000000,2303,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2876,2304,11028,11028,1,576,112,0.577027222000000,2304,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2877,2311,11063,11063,1,16238,701,0.415246868000000,2311,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2878,2312,11067,11067,1,900,120,0.785398163000000,2312,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2879,2313,11069,11069,1,196008,2521,0.387559128000000,2313,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2880,2314,11070,11070,1,1229,170,0.534396868000000,2314,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2881,2325,11105,11105,1,576,112,0.577027222000000,2325,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2882,2326,11107,11107,1,3291,269,0.571522307000000,2326,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2883,2334,11149,11149,1,24656,932,0.356697989000000,2334,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2884,2343,11178,11178,1,16109,604,0.554887023000000,2343,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2885,2357,11222,11222,1,5578,370,0.512017643000000,2357,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2886,2358,11223,11223,1,13820,534,0.609025382000000,2358,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2887,2364,11250,11250,1,10727,569,0.416354835000000,2364,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2888,2365,11251,11251,1,3707,251,0.739409468000000,2365,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2889,2370,11284,11284,1,73539,1660,0.335360113000000,2370,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2890,2371,11286,11286,1,3038,263,0.551932714000000,2371,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2891,2372,11287,11287,1,900,120,0.785398163000000,2372,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2892,2380,11318,11318,1,328530,3614,0.316088431000000,2380,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2893,2381,11319,11319,1,900,120,0.785398163000000,2381,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2894,2388,11359,11359,1,616,113,0.606224786000000,2388,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2895,2389,11361,11361,1,900,120,0.785398163000000,2389,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2896,2399,11394,11394,1,51941,1065,0.575467704000000,2399,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2897,2400,11398,11398,1,616,113,0.606224786000000,2400,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2898,2411,11439,11439,1,1215,170,0.528309353000000,2411,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2899,2423,11487,11487,1,616,113,0.606224786000000,2423,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2900,2436,11525,11525,1,18477,645,0.558112685000000,2436,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2901,2437,11527,11527,1,576,112,0.577027222000000,2437,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2902,2438,11529,11529,1,900,120,0.785398163000000,2438,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2903,2439,11531,11531,1,4907,331,0.562820535000000,2439,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2904,2450,11572,11572,1,900,120,0.785398163000000,2450,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2905,2471,11652,11652,1,1800,180,0.698131701000000,2471,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2906,2472,11654,11654,1,23126,780,0.477662536000000,2472,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2907,2480,11698,11698,1,162600,2443,0.342360358000000,2480,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2908,2491,11751,11751,1,900,120,0.785398163000000,2491,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2909,2499,11830,11830,1,36304,970,0.484865043000000,2499,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2910,2509,11865,11865,1,16679,617,0.550566198000000,2509,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2911,2510,11866,11866,1,24461,689,0.647508730000000,2510,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2912,2535,11985,11985,1,900,120,0.785398163000000,2535,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2913,2536,11986,11986,1,576,112,0.577027222000000,2536,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2914,2550,12028,12028,1,3707,251,0.739409468000000,2550,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2915,2551,12029,12029,1,900,120,0.785398163000000,2551,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2916,2561,12066,12066,1,209326,2971,0.298007871000000,2561,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2917,2574,12130,12130,1,1800,180,0.698131701000000,2574,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2918,2575,12131,12131,1,616,113,0.606224786000000,2575,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2919,2588,12171,12171,1,900,120,0.785398163000000,2588,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2920,2589,12172,12172,1,7112,407,0.539526516000000,2589,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2921,2590,12173,12173,1,298588,5855,0.109453188000000,2590,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2922,2600,12220,12220,1,900,120,0.785398163000000,2600,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2923,2609,12268,12268,1,576,112,0.577027222000000,2609,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2924,2617,12305,12305,1,179398,2514,0.356694912000000,2617,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2925,2622,12344,12344,1,576,112,0.577027222000000,2622,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2926,2636,12385,12385,1,18060,621,0.588497212000000,2636,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2927,2637,12386,12386,1,10046,543,0.428157325000000,2637,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2928,2650,12439,12439,1,4500,360,0.436332313000000,2650,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
2929,2651,12441,12441,1,21811,632,0.686200903000000,2651,53,32,Upper Uwchlan,Township,Upper Uwchlan Township,Municipality,Chester,Pennsylvania,PA,42,029,79352,4202979352,326794365.765999972820282,100760.219138000000385
